"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","BZN|FR","Without Sequence","33.91","",""
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","BZN|FR","Without Sequence","39.49","",""
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","BZN|FR","Without Sequence","47.34","",""
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","BZN|FR","Without Sequence","52.11","",""
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","BZN|FR","Without Sequence","44.88","",""
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","BZN|FR","Without Sequence","49.22","",""
"10/03/2024 11:00:00 - 10/03/2024 12:00:00","BZN|FR","Without Sequence","52.04","",""
"10/03/2024 12:00:00 - 10/03/2024 13:00:00","BZN|FR","Without Sequence","45.26","",""
"10/03/2024 13:00:00 - 10/03/2024 14:00:00","BZN|FR","Without Sequence","39.58","",""
"10/03/2024 14:00:00 - 10/03/2024 15:00:00","BZN|FR","Without Sequence","45.81","",""
"10/03/2024 15:00:00 - 10/03/2024 16:00:00","BZN|FR","Without Sequence","61.44","",""
"10/03/2024 16:00:00 - 10/03/2024 17:00:00","BZN|FR","Without Sequence","74.13","",""
"10/03/2024 17:00:00 - 10/03/2024 18:00:00","BZN|FR","Without Sequence","79.54","",""
"10/03/2024 18:00:00 - 10/03/2024 19:00:00","BZN|FR","Without Sequence","89.63","",""
"10/03/2024 19:00:00 - 10/03/2024 20:00:00","BZN|FR","Without Sequence","80.97","",""
"10/03/2024 20:00:00 - 10/03/2024 21:00:00","BZN|FR","Without Sequence","74.72","",""
"10/03/2024 21:00:00 - 10/03/2024 22:00:00","BZN|FR","Without Sequence","73.78","",""
"10/03/2024 22:00:00 - 10/03/2024 23:00:00","BZN|FR","Without Sequence","73.78","",""
"10/03/2024 23:00:00 - 11/03/2024 00:00:00","BZN|FR","Without Sequence","58.59","",""
"11/03/2024 00:00:00 - 11/03/2024 01:00:00","BZN|FR","Without Sequence","58.03","",""
"11/03/2024 01:00:00 - 11/03/2024 02:00:00","BZN|FR","Without Sequence","54.19","",""
"11/03/2024 02:00:00 - 11/03/2024 03:00:00","BZN|FR","Without Sequence","52.69","",""
"11/03/2024 03:00:00 - 11/03/2024 04:00:00","BZN|FR","Without Sequence","52.22","",""
"11/03/2024 04:00:00 - 11/03/2024 05:00:00","BZN|FR","Without Sequence","56.77","",""
"11/03/2024 05:00:00 - 11/03/2024 06:00:00","BZN|FR","Without Sequence","76.75","",""
"11/03/2024 06:00:00 - 11/03/2024 07:00:00","BZN|FR","Without Sequence","82.95","",""
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","BZN|FR","Without Sequence","85.86","",""
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","BZN|FR","Without Sequence","81.92","",""
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","BZN|FR","Without Sequence","74.75","",""
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","BZN|FR","Without Sequence","67.34","",""
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","BZN|FR","Without Sequence","68.42","",""
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","BZN|FR","Without Sequence","66.72","",""
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","BZN|FR","Without Sequence","67.00","",""
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","BZN|FR","Without Sequence","73.17","",""
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","BZN|FR","Without Sequence","67.96","",""
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","BZN|FR","Without Sequence","78.55","",""
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","BZN|FR","Without Sequence","94.53","",""
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","BZN|FR","Without Sequence","107.93","",""
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","BZN|FR","Without Sequence","87.97","",""
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","BZN|FR","Without Sequence","76.64","",""
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","BZN|FR","Without Sequence","75.00","",""
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","BZN|FR","Without Sequence","75.00","",""
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","BZN|FR","Without Sequence","69.16","",""
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","BZN|FR","Without Sequence","65.56","",""
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","BZN|FR","Without Sequence","66.51","",""
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","BZN|FR","Without Sequence","65.20","",""
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","BZN|FR","Without Sequence","61.85","",""
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","BZN|FR","Without Sequence","67.37","",""
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","BZN|FR","Without Sequence","70.53","",""
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","BZN|FR","Without Sequence","89.80","",""
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","BZN|FR","Without Sequence","99.44","",""
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","BZN|FR","Without Sequence","93.57","",""
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","BZN|FR","Without Sequence","79.58","",""
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","BZN|FR","Without Sequence","68.84","",""
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","BZN|FR","Without Sequence","69.17","",""
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|FR","Without Sequence","64.03","",""
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|FR","Without Sequence","64.35","",""
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|FR","Without Sequence","68.03","",""
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|FR","Without Sequence","57.42","",""
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|FR","Without Sequence","65.20","",""
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|FR","Without Sequence","71.32","",""
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|FR","Without Sequence","98.99","",""
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|FR","Without Sequence","77.60","",""
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|FR","Without Sequence","70.12","",""
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|FR","Without Sequence","70.54","",""
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|FR","Without Sequence","70.54","",""
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|FR","Without Sequence","55.09","",""
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|FR","Without Sequence","50.50","",""
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|FR","Without Sequence","48.09","",""
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|FR","Without Sequence","45.97","",""
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|FR","Without Sequence","44.49","",""
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|FR","Without Sequence","52.10","",""
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|FR","Without Sequence","65.68","",""
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|FR","Without Sequence","88.03","",""
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|FR","Without Sequence","88.66","",""
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|FR","Without Sequence","70.07","",""
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|FR","Without Sequence","61.85","",""
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|FR","Without Sequence","56.15","",""
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|FR","Without Sequence","50.16","",""
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|FR","Without Sequence","40.24","",""
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|FR","Without Sequence","43.08","",""
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|FR","Without Sequence","46.93","",""
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|FR","Without Sequence","49.98","",""
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|FR","Without Sequence","62.14","",""
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|FR","Without Sequence","79.09","",""
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|FR","Without Sequence","98.78","",""
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|FR","Without Sequence","82.75","",""
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|FR","Without Sequence","67.44","",""
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|FR","Without Sequence","68.26","",""
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|FR","Without Sequence","68.26","",""
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|FR","Without Sequence","63.29","",""
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|FR","Without Sequence","56.90","",""
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|FR","Without Sequence","57.52","",""
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|FR","Without Sequence","57.00","",""
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|FR","Without Sequence","48.53","",""
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|FR","Without Sequence","56.60","",""
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|FR","Without Sequence","69.26","",""
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","BZN|FR","Without Sequence","87.85","",""
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","BZN|FR","Without Sequence","81.99","",""
"14/03/2024 08:00:00 - 14/03/2024 09:00:00","BZN|FR","Without Sequence","65.71","",""
"14/03/2024 09:00:00 - 14/03/2024 10:00:00","BZN|FR","Without Sequence","54.32","",""
"14/03/2024 10:00:00 - 14/03/2024 11:00:00","BZN|FR","Without Sequence","48.68","",""
"14/03/2024 11:00:00 - 14/03/2024 12:00:00","BZN|FR","Without Sequence","40.73","",""
"14/03/2024 12:00:00 - 14/03/2024 13:00:00","BZN|FR","Without Sequence","42.60","",""
"14/03/2024 13:00:00 - 14/03/2024 14:00:00","BZN|FR","Without Sequence","42.63","",""
"14/03/2024 14:00:00 - 14/03/2024 15:00:00","BZN|FR","Without Sequence","41.56","",""
"14/03/2024 15:00:00 - 14/03/2024 16:00:00","BZN|FR","Without Sequence","39.42","",""
"14/03/2024 16:00:00 - 14/03/2024 17:00:00","BZN|FR","Without Sequence","59.81","",""
"14/03/2024 17:00:00 - 14/03/2024 18:00:00","BZN|FR","Without Sequence","62.91","",""
"14/03/2024 18:00:00 - 14/03/2024 19:00:00","BZN|FR","Without Sequence","85.82","",""
"14/03/2024 19:00:00 - 14/03/2024 20:00:00","BZN|FR","Without Sequence","74.87","",""
"14/03/2024 20:00:00 - 14/03/2024 21:00:00","BZN|FR","Without Sequence","62.80","",""
"14/03/2024 21:00:00 - 14/03/2024 22:00:00","BZN|FR","Without Sequence","59.91","",""
"14/03/2024 22:00:00 - 14/03/2024 23:00:00","BZN|FR","Without Sequence","59.91","",""
"14/03/2024 23:00:00 - 15/03/2024 00:00:00","BZN|FR","Without Sequence","45.97","",""
"15/03/2024 00:00:00 - 15/03/2024 01:00:00","BZN|FR","Without Sequence","39.66","",""
"15/03/2024 01:00:00 - 15/03/2024 02:00:00","BZN|FR","Without Sequence","38.68","",""
"15/03/2024 02:00:00 - 15/03/2024 03:00:00","BZN|FR","Without Sequence","33.93","",""
"15/03/2024 03:00:00 - 15/03/2024 04:00:00","BZN|FR","Without Sequence","21.96","",""
"15/03/2024 04:00:00 - 15/03/2024 05:00:00","BZN|FR","Without Sequence","33.17","",""
"15/03/2024 05:00:00 - 15/03/2024 06:00:00","BZN|FR","Without Sequence","40.36","",""
"15/03/2024 06:00:00 - 15/03/2024 07:00:00","BZN|FR","Without Sequence","51.92","",""
"15/03/2024 07:00:00 - 15/03/2024 08:00:00","BZN|FR","Without Sequence","62.42","",""
"15/03/2024 08:00:00 - 15/03/2024 09:00:00","BZN|FR","Without Sequence","53.80","",""
"15/03/2024 09:00:00 - 15/03/2024 10:00:00","BZN|FR","Without Sequence","43.34","",""
"15/03/2024 10:00:00 - 15/03/2024 11:00:00","BZN|FR","Without Sequence","37.11","",""
"15/03/2024 11:00:00 - 15/03/2024 12:00:00","BZN|FR","Without Sequence","30.56","",""
"15/03/2024 12:00:00 - 15/03/2024 13:00:00","BZN|FR","Without Sequence","26.50","",""
"15/03/2024 13:00:00 - 15/03/2024 14:00:00","BZN|FR","Without Sequence","15.81","",""
"15/03/2024 14:00:00 - 15/03/2024 15:00:00","BZN|FR","Without Sequence","10.55","",""
"15/03/2024 15:00:00 - 15/03/2024 16:00:00","BZN|FR","Without Sequence","25.46","",""
"15/03/2024 16:00:00 - 15/03/2024 17:00:00","BZN|FR","Without Sequence","39.48","",""
"15/03/2024 17:00:00 - 15/03/2024 18:00:00","BZN|FR","Without Sequence","57.52","",""
"15/03/2024 18:00:00 - 15/03/2024 19:00:00","BZN|FR","Without Sequence","88.01","",""
"15/03/2024 19:00:00 - 15/03/2024 20:00:00","BZN|FR","Without Sequence","65.02","",""
"15/03/2024 20:00:00 - 15/03/2024 21:00:00","BZN|FR","Without Sequence","56.28","",""
"15/03/2024 21:00:00 - 15/03/2024 22:00:00","BZN|FR","Without Sequence","57.03","",""
"15/03/2024 22:00:00 - 15/03/2024 23:00:00","BZN|FR","Without Sequence","57.03","",""
"15/03/2024 23:00:00 - 16/03/2024 00:00:00","BZN|FR","Without Sequence","45.18","",""
"16/03/2024 00:00:00 - 16/03/2024 01:00:00","BZN|FR","Without Sequence","42.31","",""
"16/03/2024 01:00:00 - 16/03/2024 02:00:00","BZN|FR","Without Sequence","40.69","",""
"16/03/2024 02:00:00 - 16/03/2024 03:00:00","BZN|FR","Without Sequence","39.03","",""
"16/03/2024 03:00:00 - 16/03/2024 04:00:00","BZN|FR","Without Sequence","39.00","",""
"16/03/2024 04:00:00 - 16/03/2024 05:00:00","BZN|FR","Without Sequence","41.17","",""
"16/03/2024 05:00:00 - 16/03/2024 06:00:00","BZN|FR","Without Sequence","48.28","",""
"16/03/2024 06:00:00 - 16/03/2024 07:00:00","BZN|FR","Without Sequence","53.47","",""
"16/03/2024 07:00:00 - 16/03/2024 08:00:00","BZN|FR","Without Sequence","52.80","",""
"16/03/2024 08:00:00 - 16/03/2024 09:00:00","BZN|FR","Without Sequence","47.01","",""
"16/03/2024 09:00:00 - 16/03/2024 10:00:00","BZN|FR","Without Sequence","44.88","",""
"16/03/2024 10:00:00 - 16/03/2024 11:00:00","BZN|FR","Without Sequence","41.72","",""
"16/03/2024 11:00:00 - 16/03/2024 12:00:00","BZN|FR","Without Sequence","37.00","",""
"16/03/2024 12:00:00 - 16/03/2024 13:00:00","BZN|FR","Without Sequence","22.30","",""
"16/03/2024 13:00:00 - 16/03/2024 14:00:00","BZN|FR","Without Sequence","15.90","",""
"16/03/2024 14:00:00 - 16/03/2024 15:00:00","BZN|FR","Without Sequence","33.81","",""
"16/03/2024 15:00:00 - 16/03/2024 16:00:00","BZN|FR","Without Sequence","50.80","",""
"16/03/2024 16:00:00 - 16/03/2024 17:00:00","BZN|FR","Without Sequence","72.84","",""
"16/03/2024 17:00:00 - 16/03/2024 18:00:00","BZN|FR","Without Sequence","83.02","",""
"16/03/2024 18:00:00 - 16/03/2024 19:00:00","BZN|FR","Without Sequence","92.37","",""
"16/03/2024 19:00:00 - 16/03/2024 20:00:00","BZN|FR","Without Sequence","82.61","",""
"16/03/2024 20:00:00 - 16/03/2024 21:00:00","BZN|FR","Without Sequence","73.35","",""
"16/03/2024 21:00:00 - 16/03/2024 22:00:00","BZN|FR","Without Sequence","72.47","",""
"16/03/2024 22:00:00 - 16/03/2024 23:00:00","BZN|FR","Without Sequence","72.47","",""
"16/03/2024 23:00:00 - 17/03/2024 00:00:00","BZN|FR","Without Sequence","64.99","",""
"17/03/2024 00:00:00 - 17/03/2024 01:00:00","BZN|FR","Without Sequence","54.68","",""
"17/03/2024 01:00:00 - 17/03/2024 02:00:00","BZN|FR","Without Sequence","54.45","",""
"17/03/2024 02:00:00 - 17/03/2024 03:00:00","BZN|FR","Without Sequence","43.72","",""
"17/03/2024 03:00:00 - 17/03/2024 04:00:00","BZN|FR","Without Sequence","38.42","",""
"17/03/2024 04:00:00 - 17/03/2024 05:00:00","BZN|FR","Without Sequence","37.60","",""
"17/03/2024 05:00:00 - 17/03/2024 06:00:00","BZN|FR","Without Sequence","36.17","",""
"17/03/2024 06:00:00 - 17/03/2024 07:00:00","BZN|FR","Without Sequence","37.74","",""
"17/03/2024 07:00:00 - 17/03/2024 08:00:00","BZN|FR","Without Sequence","35.67","",""
"17/03/2024 08:00:00 - 17/03/2024 09:00:00","BZN|FR","Without Sequence","40.59","",""
"17/03/2024 09:00:00 - 17/03/2024 10:00:00","BZN|FR","Without Sequence","30.95","",""
"17/03/2024 10:00:00 - 17/03/2024 11:00:00","BZN|FR","Without Sequence","34.78","",""
"17/03/2024 11:00:00 - 17/03/2024 12:00:00","BZN|FR","Without Sequence","37.71","",""
"17/03/2024 12:00:00 - 17/03/2024 13:00:00","BZN|FR","Without Sequence","29.15","",""
"17/03/2024 13:00:00 - 17/03/2024 14:00:00","BZN|FR","Without Sequence","25.76","",""
"17/03/2024 14:00:00 - 17/03/2024 15:00:00","BZN|FR","Without Sequence","28.24","",""
"17/03/2024 15:00:00 - 17/03/2024 16:00:00","BZN|FR","Without Sequence","36.17","",""
"17/03/2024 16:00:00 - 17/03/2024 17:00:00","BZN|FR","Without Sequence","37.56","",""
"17/03/2024 17:00:00 - 17/03/2024 18:00:00","BZN|FR","Without Sequence","49.26","",""
"17/03/2024 18:00:00 - 17/03/2024 19:00:00","BZN|FR","Without Sequence","79.96","",""
"17/03/2024 19:00:00 - 17/03/2024 20:00:00","BZN|FR","Without Sequence","77.89","",""
"17/03/2024 20:00:00 - 17/03/2024 21:00:00","BZN|FR","Without Sequence","72.33","",""
"17/03/2024 21:00:00 - 17/03/2024 22:00:00","BZN|FR","Without Sequence","72.10","",""
"17/03/2024 22:00:00 - 17/03/2024 23:00:00","BZN|FR","Without Sequence","72.10","",""
"17/03/2024 23:00:00 - 18/03/2024 00:00:00","BZN|FR","Without Sequence","64.12","",""
"18/03/2024 00:00:00 - 18/03/2024 01:00:00","BZN|FR","Without Sequence","57.14","",""
"18/03/2024 01:00:00 - 18/03/2024 02:00:00","BZN|FR","Without Sequence","58.31","",""
"18/03/2024 02:00:00 - 18/03/2024 03:00:00","BZN|FR","Without Sequence","49.93","",""
"18/03/2024 03:00:00 - 18/03/2024 04:00:00","BZN|FR","Without Sequence","46.03","",""
"18/03/2024 04:00:00 - 18/03/2024 05:00:00","BZN|FR","Without Sequence","44.28","",""
"18/03/2024 05:00:00 - 18/03/2024 06:00:00","BZN|FR","Without Sequence","61.71","",""
"18/03/2024 06:00:00 - 18/03/2024 07:00:00","BZN|FR","Without Sequence","94.68","",""
"18/03/2024 07:00:00 - 18/03/2024 08:00:00","BZN|FR","Without Sequence","94.45","",""
"18/03/2024 08:00:00 - 18/03/2024 09:00:00","BZN|FR","Without Sequence","82.80","",""
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","BZN|FR","Without Sequence","72.81","",""
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","BZN|FR","Without Sequence","66.63","",""
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","BZN|FR","Without Sequence","62.52","",""
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","BZN|FR","Without Sequence","49.98","",""
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","BZN|FR","Without Sequence","35.00","",""
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","BZN|FR","Without Sequence","35.85","",""
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","BZN|FR","Without Sequence","43.86","",""
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","BZN|FR","Without Sequence","47.70","",""
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","BZN|FR","Without Sequence","73.45","",""
"18/03/2024 18:00:00 - 18/03/2024 19:00:00","BZN|FR","Without Sequence","125.16","",""
"18/03/2024 19:00:00 - 18/03/2024 20:00:00","BZN|FR","Without Sequence","102.86","",""
"18/03/2024 20:00:00 - 18/03/2024 21:00:00","BZN|FR","Without Sequence","79.42","",""
"18/03/2024 21:00:00 - 18/03/2024 22:00:00","BZN|FR","Without Sequence","77.80","",""
"18/03/2024 22:00:00 - 18/03/2024 23:00:00","BZN|FR","Without Sequence","77.80","",""
"18/03/2024 23:00:00 - 19/03/2024 00:00:00","BZN|FR","Without Sequence","69.14","",""
"19/03/2024 00:00:00 - 19/03/2024 01:00:00","BZN|FR","Without Sequence","65.06","",""
"19/03/2024 01:00:00 - 19/03/2024 02:00:00","BZN|FR","Without Sequence","59.62","",""
"19/03/2024 02:00:00 - 19/03/2024 03:00:00","BZN|FR","Without Sequence","56.18","",""
"19/03/2024 03:00:00 - 19/03/2024 04:00:00","BZN|FR","Without Sequence","53.00","",""
"19/03/2024 04:00:00 - 19/03/2024 05:00:00","BZN|FR","Without Sequence","58.76","",""
"19/03/2024 05:00:00 - 19/03/2024 06:00:00","BZN|FR","Without Sequence","76.18","",""
"19/03/2024 06:00:00 - 19/03/2024 07:00:00","BZN|FR","Without Sequence","101.64","",""
"19/03/2024 07:00:00 - 19/03/2024 08:00:00","BZN|FR","Without Sequence","95.87","",""
"19/03/2024 08:00:00 - 19/03/2024 09:00:00","BZN|FR","Without Sequence","71.75","",""
"19/03/2024 09:00:00 - 19/03/2024 10:00:00","BZN|FR","Without Sequence","51.67","",""
"19/03/2024 10:00:00 - 19/03/2024 11:00:00","BZN|FR","Without Sequence","50.57","",""
"19/03/2024 11:00:00 - 19/03/2024 12:00:00","BZN|FR","Without Sequence","47.82","",""
"19/03/2024 12:00:00 - 19/03/2024 13:00:00","BZN|FR","Without Sequence","38.66","",""
"19/03/2024 13:00:00 - 19/03/2024 14:00:00","BZN|FR","Without Sequence","37.34","",""
"19/03/2024 14:00:00 - 19/03/2024 15:00:00","BZN|FR","Without Sequence","38.07","",""
"19/03/2024 15:00:00 - 19/03/2024 16:00:00","BZN|FR","Without Sequence","45.59","",""
"19/03/2024 16:00:00 - 19/03/2024 17:00:00","BZN|FR","Without Sequence","62.94","",""
"19/03/2024 17:00:00 - 19/03/2024 18:00:00","BZN|FR","Without Sequence","76.62","",""
"19/03/2024 18:00:00 - 19/03/2024 19:00:00","BZN|FR","Without Sequence","128.96","",""
"19/03/2024 19:00:00 - 19/03/2024 20:00:00","BZN|FR","Without Sequence","110.00","",""
"19/03/2024 20:00:00 - 19/03/2024 21:00:00","BZN|FR","Without Sequence","89.11","",""
"19/03/2024 21:00:00 - 19/03/2024 22:00:00","BZN|FR","Without Sequence","81.75","",""
"19/03/2024 22:00:00 - 19/03/2024 23:00:00","BZN|FR","Without Sequence","81.75","",""
"19/03/2024 23:00:00 - 20/03/2024 00:00:00","BZN|FR","Without Sequence","76.01","",""
"20/03/2024 00:00:00 - 20/03/2024 01:00:00","BZN|FR","Without Sequence","69.00","",""
"20/03/2024 01:00:00 - 20/03/2024 02:00:00","BZN|FR","Without Sequence","61.27","",""
"20/03/2024 02:00:00 - 20/03/2024 03:00:00","BZN|FR","Without Sequence","50.53","",""
"20/03/2024 03:00:00 - 20/03/2024 04:00:00","BZN|FR","Without Sequence","42.84","",""
"20/03/2024 04:00:00 - 20/03/2024 05:00:00","BZN|FR","Without Sequence","59.84","",""
"20/03/2024 05:00:00 - 20/03/2024 06:00:00","BZN|FR","Without Sequence","68.00","",""
"20/03/2024 06:00:00 - 20/03/2024 07:00:00","BZN|FR","Without Sequence","88.38","",""
"20/03/2024 07:00:00 - 20/03/2024 08:00:00","BZN|FR","Without Sequence","85.25","",""
"20/03/2024 08:00:00 - 20/03/2024 09:00:00","BZN|FR","Without Sequence","61.76","",""
"20/03/2024 09:00:00 - 20/03/2024 10:00:00","BZN|FR","Without Sequence","39.72","",""
"20/03/2024 10:00:00 - 20/03/2024 11:00:00","BZN|FR","Without Sequence","35.00","",""
